,ID Pedido,Data Pedido,ID Loja,Produto,Marca,Quantidade,Preço Unitário,Preço Total ,Formas de Pagamento,Status de Pagemnto
3307,4651,2021-04-08,1,iPhone 12 mini (64GB),Apple,3,8719.53,26158.59,Débito,Concluído
3308,4731,2021-04-08,2,Amazon Echo Dot (4th Gen),Amazon,3,1726.97,5180.91,Crédito,Concluído
3309,4900,2021-04-08,1,Dell XPS 17,Dell,3,4326.23,12978.69,Pix,Concluído
3310,4941,2021-04-08,1,Razer Blade 15,Razer,5,7494.35,37471.75,Pix,Concluído
3311,5311,2021-04-08,4,Sony WH-1000XM4,Sony,3,1915.62,5746.86,Pix,Concluído
3312,6191,2021-04-08,5,Apple MacBook Pro 16,Apple,2,1783.25,3566.5,Crédito,Concluído
3313,6219,2021-04-08,5,iPhone 12 mini (64GB),Apple,3,2943.74,8831.22,Débito,Concluído
3314,6635,2021-04-08,3,Lenovo ThinkPad X1 Carbon,Lenovo,2,2140.96,4281.92,Pix,Concluído
3315,6784,2021-04-08,2,Nintendo Switch OLED,Nintendo,2,2292.98,4585.96,Pix,Concluído
3316,7230,2021-04-08,4,Fitbit Charge 5,Fitbit,5,8100.45,40502.25,Pix,Concluído
3317,7346,2021-04-08,1,iPhone 11 (128GB),Apple,5,8254.34,41271.7,Crédito,Concluído
3318,7650,2021-04-08,5,Samsung Galaxy S21 Ultra,Samsung,1,5690.07,5690.07,Débito,Concluído
3319,8276,2021-04-08,3,Bose QuietComfort 45,Bose,3,1310.87,3932.61,Crédito,Concluído
3320,9105,2021-04-08,1,Apple AirPods Pro,Apple,2,4387.13,8774.26,Débito,Concluído
3321,9111,2021-04-08,1,Microsoft Surface Laptop 4,Microsoft,4,8651.27,34605.08,Crédito,Concluído
3322,9437,2021-04-08,5,iPhone 12 (128GB),Apple,3,5142.02,15426.06,Crédito,Concluído
3323,9452,2021-04-08,1,Amazon Echo Dot (4th Gen),Amazon,1,5048.9,5048.9,Crédito,Concluído
3324,9576,2021-04-08,3,iPhone 11 Pro (256GB),Apple,2,8104.58,16209.16,Crédito,Concluído
3325,9851,2021-04-08,4,iPhone SE (2020),Apple,3,7949.91,23849.73,Crédito,Concluído
3326,9936,2021-04-08,4,Razer Blade 15,Razer,2,4658.84,9317.68,Pix,Concluído
3327,10307,2021-04-08,3,Bose QuietComfort 45,Bose,5,6434.7,32173.5,Pix,Concluído
3328,10760,2021-04-08,3,Sony Xperia 1 III,Sony,3,7740.42,23221.26,Crédito,Concluído
3329,11286,2021-04-08,2,LG C1 OLED TV,LG,4,5788.38,23153.52,Débito,Concluído
3330,11431,2021-04-08,4,Google Nest Audio,Google,4,4314.69,17258.76,Pix,Concluído
3331,11670,2021-04-08,2,Acer Predator Helios 300,Acer,5,4550.55,22752.75,Crédito,Concluído
3332,11690,2021-04-08,2,OnePlus 9 Pro,OnePlus,2,5140.32,10280.64,Crédito,Concluído
3333,11839,2021-04-08,1,Samsung Galaxy Watch 4,Samsung,3,5859.65,17578.95,Crédito,Concluído
3334,94,2021-04-09,3,iPhone 11 (128GB),Apple,1,4406.63,4406.63,Pix,Concluído
3335,340,2021-04-09,2,Samsung QN90A Neo QLED TV,Samsung,3,2508.96,7526.88,Crédito,Concluído
3336,1758,2021-04-09,3,Google Pixel 6 Pro,Google,2,9775.17,19550.34,Débito,Concluído
3337,2492,2021-04-09,2,Google Nest Audio,Google,2,3735.55,7471.1,Crédito,Concluído
3338,2791,2021-04-09,4,iPhone 12 mini (64GB),Apple,1,9884.2,9884.2,Pix,Concluído
3339,2807,2021-04-09,2,Microsoft Surface Laptop 4,Microsoft,4,9218.98,36875.92,Crédito,Concluído
3340,2837,2021-04-09,5,iPhone SE (2020),Apple,4,1198.39,4793.56,Débito,Concluído
3341,3508,2021-04-09,1,Asus ROG Strix G15,Asus,4,8813.23,35252.92,Pix,Concluído
3342,4151,2021-04-09,4,iPhone 11 Pro Max (512GB),Apple,3,3642.21,10926.63,Pix,Concluído
3343,4743,2021-04-09,1,iPhone 12 Pro Max (512GB),Apple,4,2447.22,9788.88,Débito,Concluído
3344,4936,2021-04-09,2,iPhone 13 Pro Max (512GB),Apple,3,7905.23,23715.69,Crédito,Concluído
3345,5287,2021-04-09,2,Apple MacBook Pro 16,Apple,5,7634.8,38174.0,Crédito,Concluído
3346,5395,2021-04-09,1,Xbox Series X,Microsoft,4,3215.9,12863.6,Crédito,Concluído
3347,5729,2021-04-09,1,Dell XPS 17,Dell,5,6812.06,34060.3,Débito,Concluído
3348,6128,2021-04-09,3,Xiaomi Mi 11 Ultra,Xiaomi,2,2284.71,4569.42,Crédito,Concluído
3349,6173,2021-04-09,2,Google Nest Audio,Google,5,9392.34,46961.7,Pix,Concluído
3350,6206,2021-04-09,4,Alienware x17,Alienware,4,7143.01,28572.04,Pix,Concluído
3351,6265,2021-04-09,1,Samsung Galaxy Watch 4,Samsung,1,1940.35,1940.35,Crédito,Concluído
3352,6643,2021-04-09,4,iPhone 11 (128GB),Apple,4,1276.2,5104.8,Débito,Concluído
3353,6799,2021-04-09,1,Acer Predator Helios 300,Acer,2,9361.61,18723.22,Crédito,Concluído
3354,7463,2021-04-09,2,iPhone 11 Pro Max (512GB),Apple,5,4938.88,24694.4,Crédito,Concluído
3355,8318,2021-04-09,1,iPhone 11 Pro Max (512GB),Apple,4,3026.02,12104.08,Crédito,Concluído
3356,8571,2021-04-09,1,Sony A90J OLED TV,Sony,3,8725.26,26175.78,Pix,Concluído
3357,8679,2021-04-09,4,Apple AirPods Pro,Apple,3,5507.91,16523.73,Crédito,Concluído
3358,8691,2021-04-09,2,iPhone SE (2020),Apple,1,7267.7,7267.7,Crédito,Concluído
3359,9575,2021-04-09,1,Sennheiser Momentum 3,Sennheiser,5,1880.72,9403.6,Pix,Concluído
3360,10243,2021-04-09,4,iPhone 11 Pro Max (512GB),Apple,3,6543.56,19630.68,Pix,Concluído
3361,11726,2021-04-09,4,Google Pixel 6 Pro,Google,4,5899.91,23599.64,Crédito,Concluído
3362,499,2021-04-10,2,HP Spectre x360,HP,1,7057.1,7057.1,Crédito,Concluído
3363,714,2021-04-10,3,Samsung Galaxy Watch 4,Samsung,3,1538.68,4616.04,Débito,Concluído
3364,1170,2021-04-10,5,Acer Predator Helios 300,Acer,1,6028.4,6028.4,Pix,Concluído
3365,1178,2021-04-10,4,Sony WH-1000XM4,Sony,4,4796.12,19184.48,Pix,Concluído
3366,1707,2021-04-10,4,iPhone 11 Pro Max (512GB),Apple,1,6160.12,6160.12,Pix,Concluído
3367,2128,2021-04-10,3,iPhone 13 (128GB),Apple,2,9222.52,18445.04,Crédito,Concluído
3368,2181,2021-04-10,5,Apple Watch Series 7,Apple,2,5768.5,11537.0,Débito,Concluído
3369,2430,2021-04-10,2,iPhone 11 Pro Max (512GB),Apple,3,6722.24,20166.72,Pix,Concluído
3370,2627,2021-04-10,1,Google Pixel 6 Pro,Google,5,5504.22,27521.1,Débito,Concluído
3371,2702,2021-04-10,4,iPhone SE (2020),Apple,2,7915.29,15830.58,Crédito,Concluído
3372,3803,2021-04-10,1,OnePlus 9 Pro,OnePlus,1,1666.6,1666.6,Débito,Concluído
3373,3941,2021-04-10,2,iPhone SE (2020),Apple,3,1064.56,3193.68,Débito,Concluído
3374,5130,2021-04-10,5,LG C1 OLED TV,LG,4,2723.69,10894.76,Pix,Concluído
3375,5209,2021-04-10,3,OnePlus 9 Pro,OnePlus,4,6750.83,27003.32,Pix,Concluído
3376,6137,2021-04-10,3,Amazon Echo Dot (4th Gen),Amazon,2,8080.55,16161.1,Crédito,Concluído
3377,6609,2021-04-10,1,LG C1 OLED TV,LG,1,9823.7,9823.7,Crédito,Concluído
3378,6624,2021-04-10,5,Razer Blade 15,Razer,4,7524.76,30099.04,Pix,Concluído
3379,6842,2021-04-10,3,Sony Xperia 1 III,Sony,5,1614.59,8072.95,Pix,Concluído
3380,7275,2021-04-10,5,iPhone 11 (128GB),Apple,3,7144.61,21433.83,Crédito,Concluído
3381,7322,2021-04-10,1,Sony A90J OLED TV,Sony,4,9698.38,38793.52,Pix,Concluído
3382,7331,2021-04-10,5,Alienware x17,Alienware,3,3469.77,10409.31,Pix,Concluído
3383,7458,2021-04-10,1,Samsung Galaxy Watch 4,Samsung,5,3511.16,17555.8,Crédito,Concluído
3384,9168,2021-04-10,2,Razer Blade 15,Razer,5,1842.09,9210.45,Crédito,Concluído
3385,9916,2021-04-10,4,iPhone 12 (128GB),Apple,1,2671.79,2671.79,Crédito,Concluído
3386,9923,2021-04-10,2,LG OLED C1 TV,LG,2,7884.38,15768.76,Crédito,Concluído
3387,11322,2021-04-10,3,iPhone 13 (128GB),Apple,1,1160.14,1160.14,Pix,Concluído
3388,11725,2021-04-10,1,iPhone 13 (128GB),Apple,1,8758.51,8758.51,Débito,Concluído
3389,11863,2021-04-10,2,iPhone 13 Pro (256GB),Apple,1,5565.73,5565.73,Débito,Concluído
3390,11873,2021-04-10,3,Amazon Echo Dot (4th Gen),Amazon,3,7215.82,21647.46,Débito,Concluído
3391,197,2021-04-11,1,iPhone 13 Pro (256GB),Apple,4,1925.36,7701.44,Débito,Concluído
3392,264,2021-04-11,4,Samsung Galaxy S21 Ultra,Samsung,5,7933.1,39665.5,Débito,Concluído
3393,1158,2021-04-11,4,Google Nest Audio,Google,2,1091.88,2183.76,Crédito,Concluído
3394,1282,2021-04-11,4,Xbox Series X,Microsoft,3,4592.96,13778.88,Débito,Concluído
3395,1589,2021-04-11,5,Alienware x17,Alienware,5,4213.14,21065.7,Pix,Concluído
3396,1704,2021-04-11,1,Samsung Galaxy Watch 4,Samsung,3,4587.46,13762.38,Pix,Concluído
3397,2196,2021-04-11,3,iPhone 11 Pro Max (512GB),Apple,2,4354.15,8708.3,Débito,Concluído
3398,2457,2021-04-11,4,iPhone 11 Pro Max (512GB),Apple,5,6257.58,31287.9,Pix,Concluído
3399,2475,2021-04-11,5,PlayStation 5,Sony,4,1495.28,5981.12,Crédito,Concluído
3400,2845,2021-04-11,2,Sennheiser Momentum 3,Sennheiser,3,4459.93,13379.79,Crédito,Concluído
3401,3566,2021-04-11,3,Fitbit Charge 5,Fitbit,4,6194.67,24778.68,Pix,Concluído
3402,3865,2021-04-11,3,iPhone 12 mini (64GB),Apple,2,6514.47,13028.94,Débito,Concluído
3403,3889,2021-04-11,2,LG OLED C1 TV,LG,4,4464.44,17857.76,Pix,Concluído
3404,4020,2021-04-11,1,LG OLED C1 TV,LG,5,7234.74,36173.7,Pix,Concluído
3405,4461,2021-04-11,2,Samsung Galaxy Watch 4,Samsung,2,5749.68,11499.36,Pix,Concluído
3406,4567,2021-04-11,2,iPhone 11 Pro (256GB),Apple,1,9306.11,9306.11,Crédito,Concluído
3407,4587,2021-04-11,5,OnePlus 9 Pro,OnePlus,2,7727.88,15455.76,Pix,Concluído
3408,5205,2021-04-11,3,iPhone 11 (128GB),Apple,1,4261.43,4261.43,Pix,Concluído
3409,5467,2021-04-11,1,LG OLED C1 TV,LG,2,1153.72,2307.44,Pix,Concluído
3410,6614,2021-04-11,2,Google Pixel 6 Pro,Google,1,7057.13,7057.13,Débito,Concluído
3411,6668,2021-04-11,1,Xiaomi Mi 11 Ultra,Xiaomi,3,6411.21,19233.63,Pix,Concluído
3412,7009,2021-04-11,4,Acer Predator Helios 300,Acer,4,5112.22,20448.88,Débito,Concluído
3413,7028,2021-04-11,1,Apple MacBook Pro 16,Apple,5,3797.69,18988.45,Débito,Concluído
3414,7477,2021-04-11,5,Samsung QN90A Neo QLED TV,Samsung,2,8583.31,17166.62,Pix,Concluído
3415,7977,2021-04-11,1,iPhone 11 Pro (256GB),Apple,3,8984.61,26953.83,Crédito,Concluído
3416,8200,2021-04-11,2,Sennheiser Momentum 3,Sennheiser,4,8348.96,33395.84,Crédito,Concluído
3417,8852,2021-04-11,5,Jabra Elite 85t,Jabra,5,4752.61,23763.05,Débito,Concluído
3418,9322,2021-04-11,3,iPhone 13 Pro (256GB),Apple,5,3083.17,15415.85,Débito,Concluído
3419,9757,2021-04-11,1,Razer Blade 15,Razer,1,2382.71,2382.71,Pix,Concluído
3420,9782,2021-04-11,4,iPhone 12 mini (64GB),Apple,2,9027.26,18054.52,Pix,Concluído
3421,10090,2021-04-11,4,Dell XPS 17,Dell,2,3939.24,7878.48,Crédito,Concluído
3422,10685,2021-04-11,4,Acer Predator Helios 300,Acer,3,6334.44,19003.32,Pix,Concluído
3423,11210,2021-04-11,1,Samsung Galaxy Watch 4,Samsung,3,8406.26,25218.78,Débito,Concluído
3424,11283,2021-04-11,1,iPhone 11 (128GB),Apple,5,7610.47,38052.35,Pix,Concluído
3425,11677,2021-04-11,2,Asus ROG Strix G15,Asus,1,8169.22,8169.22,Crédito,Concluído
3426,11757,2021-04-11,5,Amazon Echo Dot (4th Gen),Amazon,3,7757.39,23272.17,Pix,Concluído
3427,376,2021-04-12,2,Jabra Elite 85t,Jabra,2,9975.38,19950.76,Débito,Concluído
3428,1480,2021-04-12,1,Samsung Galaxy S21 Ultra,Samsung,5,4559.64,22798.2,Crédito,Concluído
3429,1771,2021-04-12,2,Garmin Fenix 7,Garmin,2,2845.65,5691.3,Débito,Concluído
3430,2097,2021-04-12,1,iPhone 12 Pro (256GB),Apple,2,1004.64,2009.28,Pix,Concluído
3431,3216,2021-04-12,4,LG C1 OLED TV,LG,5,4684.85,23424.25,Pix,Concluído
3432,3510,2021-04-12,4,Xbox Series X,Microsoft,4,8914.5,35658.0,Crédito,Concluído
3433,3569,2021-04-12,1,Apple Watch Series 7,Apple,3,6827.55,20482.65,Débito,Concluído
3434,4319,2021-04-12,5,iPhone SE (2020),Apple,1,4157.91,4157.91,Crédito,Concluído
3435,4879,2021-04-12,5,iPhone 13 Pro (256GB),Apple,2,2956.78,5913.56,Débito,Concluído
3436,5050,2021-04-12,2,Razer Blade 15,Razer,5,9591.96,47959.8,Pix,Concluído
3437,6202,2021-04-12,4,Dell XPS 17,Dell,2,5361.58,10723.16,Crédito,Concluído
3438,6604,2021-04-12,3,Sennheiser Momentum 3,Sennheiser,1,2006.54,2006.54,Crédito,Concluído
3439,7850,2021-04-12,5,HP Spectre x360,HP,4,4821.38,19285.52,Pix,Concluído
3440,8149,2021-04-12,1,iPhone 12 (128GB),Apple,3,9417.93,28253.79,Débito,Concluído
3441,9190,2021-04-12,2,Google Pixel 6 Pro,Google,4,7098.75,28395.0,Débito,Concluído
3442,9806,2021-04-12,4,iPhone 11 Pro (256GB),Apple,2,6234.0,12468.0,Débito,Concluído
3443,9866,2021-04-12,2,Sony WH-1000XM4,Sony,5,1982.47,9912.35,Pix,Concluído
3444,9870,2021-04-12,4,Nintendo Switch OLED,Nintendo,3,2982.9,8948.7,Pix,Concluído
3445,9955,2021-04-12,2,Apple Watch Series 7,Apple,2,5506.19,11012.38,Débito,Concluído
3446,10225,2021-04-12,3,HP Spectre x360,HP,4,3476.63,13906.52,Débito,Concluído
3447,10428,2021-04-12,1,Amazon Echo Dot (4th Gen),Amazon,4,7657.99,30631.96,Pix,Concluído
3448,10663,2021-04-12,2,Acer Predator Helios 300,Acer,3,9345.26,28035.78,Débito,Concluído
3449,11257,2021-04-12,2,Google Nest Audio,Google,1,6743.14,6743.14,Débito,Concluído
3450,11829,2021-04-12,1,iPhone SE (2020),Apple,1,9782.96,9782.96,Crédito,Concluído
3451,820,2021-04-13,5,iPhone 13 (128GB),Apple,1,4108.43,4108.43,Crédito,Concluído
3452,1508,2021-04-13,5,Sony WH-1000XM4,Sony,3,1397.52,4192.56,Débito,Concluído
3453,2296,2021-04-13,4,Acer Predator Helios 300,Acer,4,1140.4,4561.6,Crédito,Concluído
3454,2486,2021-04-13,5,Amazon Echo Dot (4th Gen),Amazon,3,2269.44,6808.32,Crédito,Concluído
3455,2646,2021-04-13,2,Amazon Echo Dot (4th Gen),Amazon,3,3158.65,9475.95,Pix,Concluído
3456,3494,2021-04-13,4,iPhone 11 Pro Max (512GB),Apple,5,6051.85,30259.25,Crédito,Concluído
3457,3610,2021-04-13,4,Alienware x17,Alienware,2,9622.06,19244.12,Crédito,Concluído
3458,3935,2021-04-13,1,Asus ROG Strix G15,Asus,5,3405.95,17029.75,Crédito,Concluído
3459,4200,2021-04-13,3,Alienware x17,Alienware,1,1138.34,1138.34,Crédito,Concluído
3460,4460,2021-04-13,1,iPhone 12 mini (64GB),Apple,2,3052.15,6104.3,Débito,Concluído
3461,6295,2021-04-13,2,iPhone 11 Pro Max (512GB),Apple,3,5996.88,17990.64,Pix,Concluído
3462,6916,2021-04-13,4,Asus ROG Strix G15,Asus,1,5276.98,5276.98,Crédito,Concluído
3463,7454,2021-04-13,4,Google Pixel 6 Pro,Google,5,1777.14,8885.7,Pix,Concluído
3464,8839,2021-04-13,2,iPhone 13 Pro (256GB),Apple,5,6571.93,32859.65,Pix,Concluído
3465,9659,2021-04-13,4,Asus ROG Strix G15,Asus,1,1617.72,1617.72,Crédito,Concluído
3466,9726,2021-04-13,5,Microsoft Surface Laptop 4,Microsoft,5,8304.58,41522.9,Débito,Concluído
3467,9878,2021-04-13,4,Garmin Fenix 7,Garmin,5,4771.34,23856.7,Débito,Concluído
3468,10367,2021-04-13,4,Garmin Fenix 7,Garmin,2,3457.09,6914.18,Débito,Concluído
3469,10600,2021-04-13,1,Apple AirPods Pro,Apple,4,2472.06,9888.24,Débito,Concluído
3470,11097,2021-04-13,2,Samsung Galaxy Watch 4,Samsung,3,2693.5,8080.5,Crédito,Concluído
3471,11103,2021-04-13,2,iPhone 12 Pro (256GB),Apple,2,9177.51,18355.02,Crédito,Concluído
3472,11159,2021-04-13,3,iPhone 12 (128GB),Apple,1,5019.15,5019.15,Débito,Concluído
3473,116,2021-04-14,4,Jabra Elite 85t,Jabra,3,3184.18,9552.54,Débito,Concluído
3474,480,2021-04-14,5,Apple AirPods Pro,Apple,4,6493.5,25974.0,Crédito,Concluído
3475,854,2021-04-14,5,Samsung QN90A Neo QLED TV,Samsung,4,7113.51,28454.04,Débito,Concluído
3476,881,2021-04-14,2,Bose QuietComfort 45,Bose,2,4378.32,8756.64,Débito,Concluído
3477,962,2021-04-14,2,LG C1 OLED TV,LG,2,3587.72,7175.44,Crédito,Concluído
3478,999,2021-04-14,4,Apple AirPods Pro,Apple,1,4642.27,4642.27,Crédito,Concluído
3479,1222,2021-04-14,5,Dell XPS 17,Dell,2,1703.19,3406.38,Débito,Concluído
3480,1324,2021-04-14,2,HP Spectre x360,HP,5,7579.73,37898.65,Crédito,Concluído
3481,1600,2021-04-14,2,Dell XPS 17,Dell,5,6105.88,30529.4,Crédito,Concluído
3482,2509,2021-04-14,3,HP Spectre x360,HP,2,5341.49,10682.98,Crédito,Concluído
3483,2532,2021-04-14,4,Google Nest Audio,Google,2,8128.9,16257.8,Débito,Concluído
3484,2673,2021-04-14,1,Google Nest Audio,Google,2,8524.36,17048.72,Pix,Concluído
3485,2966,2021-04-14,5,Google Nest Audio,Google,2,2225.45,4450.9,Pix,Concluído
3486,3232,2021-04-14,3,Apple MacBook Pro 16,Apple,5,4461.32,22306.6,Pix,Concluído
3487,3406,2021-04-14,3,Asus ROG Strix G15,Asus,1,2982.5,2982.5,Pix,Concluído
3488,3475,2021-04-14,3,Alienware x17,Alienware,1,9076.24,9076.24,Débito,Concluído
3489,3766,2021-04-14,3,OnePlus 9 Pro,OnePlus,2,5769.66,11539.32,Débito,Concluído
3490,4040,2021-04-14,2,Nintendo Switch OLED,Nintendo,3,2785.92,8357.76,Crédito,Concluído
3491,4519,2021-04-14,1,iPhone 12 mini (64GB),Apple,2,1497.56,2995.12,Pix,Concluído
3492,4649,2021-04-14,5,LG OLED C1 TV,LG,1,2444.87,2444.87,Pix,Concluído
3493,4994,2021-04-14,1,Apple MacBook Pro 16,Apple,3,9025.16,27075.48,Crédito,Concluído
3494,5219,2021-04-14,1,iPhone 13 mini (128GB),Apple,3,9060.55,27181.65,Pix,Concluído
3495,5497,2021-04-14,3,Microsoft Surface Laptop 4,Microsoft,1,1315.09,1315.09,Crédito,Concluído
3496,5776,2021-04-14,4,Alienware x17,Alienware,5,8440.99,42204.95,Pix,Concluído
3497,5828,2021-04-14,2,iPhone 13 Pro Max (512GB),Apple,1,6487.29,6487.29,Crédito,Concluído
3498,6031,2021-04-14,5,iPhone 11 Pro (256GB),Apple,1,1434.8,1434.8,Pix,Concluído
3499,6047,2021-04-14,5,iPhone 12 mini (64GB),Apple,4,8479.05,33916.2,Débito,Concluído
3500,6654,2021-04-14,2,Asus ROG Strix G15,Asus,2,5531.47,11062.94,Pix,Concluído
3501,6823,2021-04-14,4,iPhone 12 mini (64GB),Apple,1,3660.09,3660.09,Crédito,Concluído
3502,7266,2021-04-14,1,Apple MacBook Pro 16,Apple,3,3911.11,11733.33,Pix,Concluído
3503,7385,2021-04-14,1,iPhone 11 (128GB),Apple,1,2693.34,2693.34,Crédito,Concluído
3504,7435,2021-04-14,3,Acer Predator Helios 300,Acer,5,1997.19,9985.95,Crédito,Concluído
3505,8441,2021-04-14,4,OnePlus 9 Pro,OnePlus,3,6453.8,19361.4,Débito,Concluído
3506,8927,2021-04-14,3,LG OLED C1 TV,LG,1,1083.22,1083.22,Crédito,Concluído
3507,8956,2021-04-14,1,iPhone 11 Pro (256GB),Apple,4,5862.43,23449.72,Pix,Concluído
3508,9412,2021-04-14,2,Google Pixel 6 Pro,Google,5,6785.17,33925.85,Crédito,Concluído
3509,9860,2021-04-14,4,Acer Predator Helios 300,Acer,3,5222.82,15668.46,Crédito,Concluído
3510,9929,2021-04-14,5,Apple Watch Series 7,Apple,1,7984.63,7984.63,Débito,Concluído
3511,10333,2021-04-14,4,Fitbit Charge 5,Fitbit,1,7434.23,7434.23,Crédito,Concluído
3512,10831,2021-04-14,2,Samsung Galaxy Watch 4,Samsung,5,1753.05,8765.25,Débito,Concluído
3513,11920,2021-04-14,1,iPhone 13 Pro Max (512GB),Apple,5,4830.95,24154.75,Pix,Concluído
3514,141,2021-04-15,2,Xbox Series X,Microsoft,1,1725.97,1725.97,Crédito,Concluído
3515,502,2021-04-15,3,iPhone 12 Pro Max (512GB),Apple,1,4805.72,4805.72,Pix,Concluído
3516,538,2021-04-15,3,HP Spectre x360,HP,2,4801.73,9603.46,Pix,Concluído
3517,924,2021-04-15,4,Alienware x17,Alienware,3,9684.07,29052.21,Débito,Concluído
3518,1065,2021-04-15,2,Apple AirPods Pro,Apple,4,4012.61,16050.44,Débito,Concluído
3519,2478,2021-04-15,1,Apple AirPods Pro,Apple,1,1036.76,1036.76,Débito,Concluído
3520,2695,2021-04-15,4,Sony WH-1000XM4,Sony,5,2086.74,10433.7,Débito,Concluído
3521,2709,2021-04-15,5,Apple Watch Series 7,Apple,1,2325.92,2325.92,Crédito,Concluído
3522,2961,2021-04-15,3,Dell XPS 17,Dell,2,3587.8,7175.6,Débito,Concluído
3523,4207,2021-04-15,5,Razer Blade 15,Razer,3,9586.06,28758.18,Débito,Concluído
3524,4755,2021-04-15,2,Amazon Echo Dot (4th Gen),Amazon,3,3318.21,9954.63,Débito,Concluído
3525,5069,2021-04-15,3,iPhone 12 mini (64GB),Apple,4,2777.24,11108.96,Crédito,Concluído
3526,5533,2021-04-15,1,iPhone 13 Pro (256GB),Apple,3,1411.21,4233.63,Débito,Concluído
3527,5701,2021-04-15,5,iPhone 11 (128GB),Apple,5,4914.44,24572.2,Débito,Concluído
3528,5908,2021-04-15,5,Dell XPS 17,Dell,3,3993.52,11980.56,Pix,Concluído
3529,6181,2021-04-15,2,iPhone 13 Pro Max (512GB),Apple,2,8019.06,16038.12,Pix,Concluído
3530,6328,2021-04-15,4,iPhone 13 Pro Max (512GB),Apple,5,9424.14,47120.7,Pix,Concluído
3531,7199,2021-04-15,5,Amazon Echo Dot (4th Gen),Amazon,4,5872.01,23488.04,Pix,Concluído
3532,7319,2021-04-15,1,Sony A90J OLED TV,Sony,4,3447.45,13789.8,Pix,Concluído
3533,7832,2021-04-15,4,Google Nest Audio,Google,5,6794.24,33971.2,Pix,Concluído
3534,7858,2021-04-15,3,Alienware x17,Alienware,4,2493.09,9972.36,Crédito,Concluído
3535,8119,2021-04-15,3,Sennheiser Momentum 3,Sennheiser,5,4546.57,22732.85,Pix,Concluído
3536,9816,2021-04-15,3,Razer Blade 15,Razer,1,2574.28,2574.28,Débito,Concluído
3537,10011,2021-04-15,3,Xiaomi Mi 11 Ultra,Xiaomi,1,1596.12,1596.12,Pix,Concluído
3538,10697,2021-04-15,1,iPhone 11 Pro (256GB),Apple,1,2704.63,2704.63,Débito,Concluído
3539,10763,2021-04-15,4,Amazon Echo Dot (4th Gen),Amazon,4,2265.14,9060.56,Débito,Concluído
3540,10778,2021-04-15,5,Sony Xperia 1 III,Sony,3,3183.67,9551.01,Débito,Concluído
3541,10969,2021-04-15,4,Samsung Galaxy Watch 4,Samsung,4,1372.19,5488.76,Crédito,Concluído
3542,11068,2021-04-15,4,Xbox Series X,Microsoft,2,6767.38,13534.76,Pix,Concluído
3543,11395,2021-04-15,4,Garmin Fenix 7,Garmin,2,8135.98,16271.96,Débito,Concluído
3544,11763,2021-04-15,5,iPhone 12 Pro Max (512GB),Apple,3,8288.59,24865.77,Pix,Concluído
3545,241,2021-04-16,5,Sony A90J OLED TV,Sony,4,3379.5,13518.0,Débito,Concluído
3546,279,2021-04-16,2,iPhone 13 Pro (256GB),Apple,4,5876.55,23506.2,Pix,Concluído
3547,530,2021-04-16,3,LG C1 OLED TV,LG,2,1431.62,2863.24,Crédito,Concluído
3548,601,2021-04-16,2,Samsung QN90A Neo QLED TV,Samsung,4,6698.56,26794.24,Pix,Concluído
3549,1138,2021-04-16,5,Google Pixel 6 Pro,Google,3,2466.48,7399.44,Crédito,Concluído
3550,1979,2021-04-16,2,iPhone 12 (128GB),Apple,5,9992.56,49962.8,Débito,Concluído
3551,2960,2021-04-16,2,Samsung Galaxy S21 Ultra,Samsung,5,8014.15,40070.75,Pix,Concluído
3552,2995,2021-04-16,3,LG C1 OLED TV,LG,1,8130.74,8130.74,Crédito,Concluído
3553,3236,2021-04-16,4,iPhone 13 Pro Max (512GB),Apple,4,8973.68,35894.72,Débito,Concluído
3554,3466,2021-04-16,3,iPhone 12 (128GB),Apple,2,6390.87,12781.74,Crédito,Concluído
3555,4030,2021-04-16,5,HP Spectre x360,HP,4,8751.24,35004.96,Pix,Concluído
3556,4228,2021-04-16,5,Google Nest Audio,Google,4,1198.53,4794.12,Crédito,Concluído
3557,5967,2021-04-16,1,Fitbit Charge 5,Fitbit,5,3050.41,15252.05,Débito,Concluído
3558,6205,2021-04-16,2,Dell XPS 17,Dell,3,8991.57,26974.71,Crédito,Concluído
3559,6846,2021-04-16,5,iPhone SE (2020),Apple,2,9724.02,19448.04,Pix,Concluído
3560,6868,2021-04-16,2,Fitbit Charge 5,Fitbit,4,3157.49,12629.96,Pix,Concluído
3561,7177,2021-04-16,1,Apple MacBook Pro 16,Apple,1,8566.55,8566.55,Crédito,Concluído
3562,7313,2021-04-16,2,Asus ROG Strix G15,Asus,2,2484.71,4969.42,Pix,Concluído
3563,7429,2021-04-16,2,Google Pixel 6 Pro,Google,3,8241.63,24724.89,Crédito,Concluído
3564,7436,2021-04-16,1,iPhone 12 mini (64GB),Apple,3,6157.49,18472.47,Débito,Concluído
3565,7586,2021-04-16,3,Fitbit Charge 5,Fitbit,4,1662.8,6651.2,Crédito,Concluído
3566,7751,2021-04-16,3,Xbox Series X,Microsoft,5,6460.87,32304.35,Pix,Concluído
3567,8261,2021-04-16,2,iPhone 11 Pro Max (512GB),Apple,1,6859.34,6859.34,Débito,Concluído
3568,8398,2021-04-16,2,iPhone 13 (128GB),Apple,1,1000.82,1000.82,Pix,Concluído
